EDA,ECG,Label,Left Pupil Diameter (m),Right Pupil Diameter (m),Eye Opening Left,Eye Opening Right,PERCLOS Value,Blinking
10.0056,-0.1654,2,0.002946,0.003081,0.7392,0.7255,0.3515,0
9.9911,-0.1263,2,0.003193,0.002798,0.7809,0.7211,0.3515,0
9.9759,-0.108,2,0.002823,0.002799,0.7867,0.7494,0.3515,0
9.9604,-0.0896,2,0.002835,0.002757,0.7711,0.7515,0.3515,0
9.9461,-0.0738,2,0.002831,0.002773,0.7825,0.7435,0.3515,0
9.9301,-0.0697,2,0.002704,0.002659,0.7774,0.7379,0.3515,0
9.9157,-0.0463,2,0.002765,0.002669,0.7884,0.7467,0.3515,0
9.8984,-0.046,2,0.002818,0.002660,0.7857,0.7634,0.3515,0
9.8835,-0.0422,2,0.002579,0.002660,0.7718,0.7441,0.3515,0
9.8688,-0.0326,2,0.002799,0.002488,0.7880,0.7639,0.3515,0
9.8545,-0.0331,2,0.002683,0.002637,0.7948,0.7374,0.3515,0
9.8368,-0.0178,2,0.002489,0.002348,0.7822,0.7430,0.3515,0
9.8217,0.0087,2,0.002477,0.002574,0.7794,0.7336,0.3515,0
9.8058,0.0264,2,0.002442,0.002548,0.7726,0.7613,0.3515,0
9.7876,0.0667,2,0.002624,0.002543,0.7865,0.7455,0.3515,0
9.7736,0.0967,2,0.002455,0.002326,0.7806,0.7529,0.3515,0
9.7526,0.0386,2,0.002640,0.002676,0.7596,0.7231,0.3515,0
9.7349,-0.0207,2,0.002519,0.002568,0.7871,0.7321,0.3515,0
9.7179,-0.0607,2,0.002478,0.002296,0.7595,0.7375,0.3515,0
9.6985,-0.0706,2,0.002591,0.002372,0.7651,0.7127,0.3515,0
9.6807,-0.0551,2,0.002467,0.002459,0.7557,0.7448,0.3515,0
9.6622,-0.0427,2,0.002411,0.002340,0.7762,0.7403,0.3515,0
9.6447,-0.0503,2,0.002208,0.002406,0.7734,0.7378,0.3515,0
9.6251,0.1012,2,0.002193,0.002333,0.8073,0.7546,0.3515,0
9.609,0.5835,2,0.002386,0.002458,0.7622,0.7382,0.3515,0
9.5881,0.1117,2,0.002659,0.002426,0.7849,0.7317,0.3515,0
9.572,-0.2493,2,0.002425,0.002578,0.7654,0.7289,0.3515,0
9.5533,-0.3076,2,0.002306,0.002441,0.7779,0.7490,0.3515,0
9.5356,-0.079,2,0.002351,0.002314,0.7438,0.7162,0.3515,0
9.5148,0.0173,2,0.002397,0.002273,0.7766,0.7397,0.3515,0
9.4995,0.0459,2,0.002302,0.002513,0.7337,0.7296,0.3515,0
9.4781,0.0705,2,0.002312,0.002194,0.7764,0.7395,0.3515,0
9.4585,0.086,2,0.002448,0.002466,0.7585,0.7468,0.3515,0
9.4412,0.0937,2,0.002274,0.002136,0.7679,0.7169,0.3515,0
9.4184,0.1114,2,0.002270,0.002439,0.7315,0.7301,0.3515,0
9.4007,0.1298,2,0.002219,0.002370,0.7820,0.7183,0.3515,0
9.3813,0.1574,2,0.002298,0.002480,0.7504,0.7284,0.3515,0
9.3625,0.188,2,0.002340,0.002278,0.7846,0.7480,0.3515,0
9.3439,0.2026,2,0.002416,0.002705,0.7339,0.7344,0.3515,0
9.3254,0.2001,2,0.002464,0.002340,0.7559,0.7092,0.3515,0
9.3077,0.139,2,0.002362,0.002335,0.7464,0.7254,0.3515,0
9.289,-0.006,2,0.002506,0.002325,0.7466,0.7260,0.3514,0
9.2726,-0.1534,2,0.002360,0.002657,0.7247,0.7164,0.3514,0
9.2567,-0.246,2,0.002341,0.002359,0.7617,0.7296,0.3514,0
9.235,-0.2713,2,0.002335,0.002516,0.7571,0.7217,0.3514,0
9.2203,-0.2468,2,0.002502,0.002333,0.7741,0.7395,0.3514,0
9.1994,-0.2174,2,0.002599,0.002527,0.7659,0.7178,0.3514,0
9.1801,-0.1702,2,0.002354,0.002330,0.7655,0.7366,0.3514,0
9.16,-0.1246,2,0.002473,0.002558,0.7607,0.7133,0.3514,0
9.1409,-0.11,2,0.002446,0.002184,0.7615,0.7128,0.3514,0
9.1213,-0.0916,2,0.002396,0.002409,0.7448,0.7294,0.3514,0
9.0996,-0.0709,2,0.002368,0.002209,0.7677,0.7195,0.3514,0
9.0812,-0.062,2,0.002293,0.002476,0.7649,0.7335,0.3514,0
9.0603,-0.078,2,0.002345,0.002464,0.7926,0.7385,0.3514,0
9.0435,-0.0702,2,0.002559,0.002383,0.7351,0.7285,0.3514,0
9.0237,-0.0222,2,0.002312,0.002468,0.7585,0.7329,0.3514,0
9.0054,-0.0123,2,0.002373,0.002594,0.7476,0.7164,0.3514,0
8.9872,-0.0073,2,0.002305,0.002512,0.7617,0.7269,0.3514,0
8.9689,0.0164,2,0.002344,0.002397,0.7449,0.7170,0.3514,0
8.9514,0.0288,2,0.002240,0.002479,0.7922,0.7109,0.3514,0
8.9357,0.0699,2,0.002363,0.002322,0.7456,0.7153,0.3514,0
8.9162,0.0884,2,0.002769,0.002462,0.7568,0.7378,0.3514,0
8.8982,0.026,2,0.002475,0.002402,0.7441,0.7193,0.3514,0
8.8785,-0.0165,2,0.002562,0.002572,0.7350,0.7132,0.3514,0
8.8608,-0.0528,2,0.002462,0.002649,0.7509,0.7049,0.3514,0
8.839,-0.0636,2,0.002542,0.002338,0.7700,0.7437,0.3514,0
8.8249,-0.0505,2,0.002542,0.002359,0.7479,0.7175,0.3514,0
8.8048,-0.0379,2,0.002698,0.002462,0.7578,0.7324,0.3514,0
8.786,-0.0489,2,0.002300,0.002638,0.7680,0.7257,0.3514,0
8.7671,0.1721,2,0.002851,0.002461,0.7606,0.7456,0.3514,0
8.7523,0.5149,2,0.002605,0.002692,0.7238,0.7200,0.3514,0
8.7322,-0.0379,2,0.002561,0.002414,0.7524,0.7272,0.3514,0
8.716,-0.2618,2,0.002561,0.002542,0.7693,0.7271,0.3514,0
8.7002,-0.2531,2,0.002619,0.002363,0.7809,0.7509,0.3514,0
8.6826,-0.0225,2,0.002389,0.002628,0.7492,0.7184,0.3514,0
8.6676,0.049,2,0.002707,0.002492,0.7496,0.7361,0.3514,0
8.6521,0.0725,2,0.002564,0.002641,0.7445,0.7050,0.3514,0
8.6346,0.0893,2,0.002777,0.002370,0.7314,0.7092,0.3514,0
8.6193,0.1004,2,0.002521,0.002508,0.6410,0.6565,0.3514,0
8.6053,0.1073,2,0.001953,0.002297,0.5365,0.5690,0.3514,0
8.5892,0.1247,2,0.001953,0.001962,0.3966,0.4783,0.3514,0
8.5722,0.1374,2,0.001953,0.002059,0.2886,0.4237,0.3514,0
8.5564,0.166,2,0.002134,0.002118,0.3264,0.4541,0.3514,1
8.5392,0.1936,2,0.002134,0.002350,0.2973,0.4502,0.3514,1
8.5226,0.2086,2,0.002134,0.002332,0.3739,0.5236,0.3514,1
8.5076,0.2049,2,0.002134,0.002412,0.3887,0.4923,0.3514,1
8.4902,0.1281,2,0.002192,0.002777,0.4156,0.5270,0.3514,1
8.4757,-0.0186,2,0.002251,0.002454,0.4434,0.5148,0.3514,1
8.4595,-0.1672,2,0.002092,0.002650,0.4743,0.5575,0.3514,1
8.445,-0.249,2,0.002368,0.002493,0.4689,0.5231,0.3514,1
8.4307,-0.262,2,0.002354,0.002818,0.5205,0.5583,0.3514,1
8.4145,-0.2403,2,0.002274,0.002628,0.4961,0.5250,0.3514,1
8.3996,-0.2005,2,0.002632,0.002803,0.5412,0.5602,0.3514,1
8.3857,-0.1718,2,0.002354,0.002727,0.5317,0.5401,0.3514,1
8.371,-0.1354,2,0.002747,0.002867,0.5760,0.5806,0.3514,1
8.3599,-0.1064,2,0.002620,0.002694,0.5546,0.5488,0.3514,1
8.346,-0.085,2,0.002798,0.002842,0.5740,0.6083,0.3514,1
8.3311,-0.0728,2,0.002983,0.002792,0.5682,0.5711,0.3514,1
8.3185,-0.0557,2,0.002658,0.002849,0.5917,0.5967,0.3514,1
8.3061,-0.0489,2,0.002720,0.002819,0.5612,0.5661,0.3514,1
8.2916,-0.0381,2,0.002854,0.002809,0.5800,0.5884,0.3514,1
8.2783,-0.032,2,0.002952,0.002795,0.5687,0.5854,0.3513,1
8.2672,-0.0277,2,0.003057,0.002941,0.6080,0.5889,0.3513,0
8.2516,-0.0215,2,0.002946,0.002877,0.5742,0.5936,0.3513,0
8.2376,-0.02,2,0.002725,0.002823,0.6016,0.6082,0.3513,0
8.226,-0.0113,2,0.002926,0.002655,0.5513,0.5797,0.3513,0
8.2118,0.0118,2,0.002970,0.002798,0.6231,0.6129,0.3513,0
8.1966,0.036,2,0.002930,0.002669,0.5805,0.5922,0.3513,0
8.1854,0.0657,2,0.002950,0.002705,0.6197,0.6104,0.3513,0
8.1707,0.094,2,0.002808,0.002618,0.5944,0.5570,0.3513,0
8.1593,0.0478,2,0.002746,0.002691,0.6385,0.6204,0.3513,0
8.148,-0.0076,2,0.003020,0.002717,0.5874,0.5859,0.3513,0
8.1362,-0.0495,2,0.002854,0.002791,0.6228,0.6007,0.3513,0
8.123,-0.0712,2,0.002707,0.002661,0.5694,0.5861,0.3513,0
8.1127,-0.0668,2,0.003021,0.002646,0.6389,0.6253,0.3513,0
8.1046,-0.0519,2,0.002774,0.002574,0.6093,0.5605,0.3513,0
8.0938,-0.054,2,0.002696,0.002715,0.6130,0.6117,0.3513,0
8.0845,0.0631,2,0.002641,0.002663,0.5974,0.5844,0.3513,0
8.0743,0.5754,2,0.002654,0.002726,0.6231,0.6166,0.3513,0
8.0633,0.1221,2,0.002718,0.002763,0.5905,0.5800,0.3513,0
8.0576,-0.3098,2,0.002767,0.002770,0.6053,0.6097,0.3513,0
8.0502,-0.3178,2,0.002848,0.002527,0.5924,0.5806,0.3513,0
8.0379,-0.0667,2,0.002574,0.002531,0.6181,0.5960,0.3513,0
8.0349,0.0149,2,0.002843,0.002572,0.5868,0.5939,0.3513,0
8.0248,0.0423,2,0.002766,0.002530,0.6169,0.6109,0.3513,0
8.0191,0.0632,2,0.002662,0.002704,0.5731,0.5920,0.3513,0
8.0126,0.0757,2,0.002785,0.002682,0.6273,0.6091,0.3513,0
8.0085,0.0916,2,0.002707,0.002577,0.5801,0.5996,0.3513,0
8.0011,0.1064,2,0.002720,0.002648,0.6309,0.6173,0.3513,0
8.0015,0.1218,2,0.002736,0.002648,0.5900,0.5972,0.3513,0
7.9907,0.1515,2,0.002853,0.002615,0.6219,0.6078,0.3513,0
7.9891,0.1831,2,0.002829,0.002730,0.5941,0.5902,0.3513,0
7.9899,0.2026,2,0.002699,0.002614,0.6312,0.6113,0.3513,0
7.988,0.2062,2,0.002617,0.002630,0.5787,0.5898,0.3513,0
7.9781,0.1541,2,0.002669,0.002600,0.6265,0.6156,0.3513,0
7.9761,0.0264,2,0.002783,0.002720,0.6078,0.5961,0.3513,0
7.9754,-0.1402,2,0.002792,0.002619,0.6525,0.6188,0.3513,0
7.9748,-0.2481,2,0.002816,0.002749,0.5895,0.5921,0.3513,0
7.9769,-0.2789,2,0.002575,0.002773,0.6368,0.6150,0.3513,0
7.9773,-0.2601,2,0.002851,0.002604,0.6042,0.5914,0.3513,0
7.9884,-0.2268,2,0.002746,0.002684,0.6559,0.6210,0.3513,0
7.9866,-0.1885,2,0.002871,0.002571,0.5794,0.6100,0.3513,0
7.9873,-0.1505,2,0.002714,0.002606,0.6379,0.6204,0.3513,0
7.9979,-0.122,2,0.002753,0.002647,0.5924,0.5923,0.3513,0
8.0002,-0.1019,2,0.002585,0.002833,0.6413,0.6171,0.3513,0
8.0075,-0.0828,2,0.002723,0.002660,0.6055,0.5930,0.3513,0
8.0133,-0.067,2,0.002574,0.002907,0.6312,0.6170,0.3513,0
8.0231,-0.0587,2,0.002944,0.002578,0.6049,0.5929,0.3513,0
8.0319,-0.0496,2,0.002620,0.002703,0.6395,0.6146,0.3513,0
8.0412,-0.0433,2,0.002713,0.002489,0.6056,0.6055,0.3513,0
8.0517,-0.0356,2,0.002494,0.002522,0.6332,0.5923,0.3513,0
8.0633,-0.0323,2,0.002808,0.002738,0.6198,0.5688,0.3513,0
8.0753,-0.0253,2,0.002658,0.002618,0.6405,0.5881,0.3513,0
8.09,-0.015,2,0.002963,0.002702,0.6403,0.5934,0.3513,0
8.1029,-0.0094,2,0.002556,0.002462,0.6386,0.6313,0.3513,0
8.1171,0.0009,2,0.002944,0.002521,0.5963,0.5828,0.3513,0
8.1345,0.0283,2,0.002600,0.002675,0.6391,0.6203,0.3513,0
8.1524,0.0465,2,0.002779,0.002521,0.6022,0.6009,0.3513,0
8.1734,0.1002,2,0.002759,0.002700,0.6419,0.6208,0.3513,0
8.1923,0.0743,2,0.002772,0.002598,0.6046,0.5752,0.3513,0
8.2145,0.0128,2,0.002766,0.002528,0.6431,0.6043,0.3513,0
8.2369,-0.0364,2,0.003024,0.002590,0.6217,0.5852,0.3513,0
8.26,-0.0747,2,0.002773,0.002629,0.6441,0.5998,0.3513,0
8.2847,-0.0683,2,0.002825,0.002605,0.6313,0.5903,0.3513,0
8.3092,-0.0516,2,0.002711,0.002767,0.6531,0.5892,0.3513,0
8.3321,-0.04,2,0.002877,0.002792,0.6041,0.5823,0.3513,0
8.3579,0.0133,2,0.002853,0.002676,0.6217,0.6125,0.3513,0
8.3855,0.504,2,0.002746,0.002628,0.6254,0.5874,0.3512,0
8.4114,0.3184,2,0.002793,0.002508,0.6413,0.6297,0.3512,0
8.4417,-0.2512,2,0.002870,0.002722,0.6261,0.5866,0.3512,0
8.4703,-0.3529,2,0.002657,0.002699,0.6553,0.6156,0.3512,0
8.4999,-0.1076,2,0.002731,0.002739,0.6283,0.5835,0.3512,0
8.5302,0.0128,2,0.002592,0.002954,0.6506,0.6040,0.3512,0
8.563,0.0403,2,0.002818,0.002720,0.6469,0.5876,0.3512,0
8.592,0.0523,2,0.002718,0.002626,0.6713,0.6058,0.3512,0
8.6231,0.0641,2,0.002722,0.002757,0.6359,0.5985,0.3512,0
8.6571,0.0856,2,0.002674,0.002634,0.6549,0.6057,0.3512,0
8.6876,0.1064,2,0.002753,0.002465,0.6495,0.5947,0.3512,0
8.7195,0.1238,2,0.002744,0.002753,0.6641,0.5934,0.3512,0
8.7542,0.1508,2,0.002867,0.002529,0.6437,0.5913,0.3512,0
8.7872,0.1784,2,0.002669,0.002571,0.6639,0.6105,0.3512,0
8.8201,0.2038,2,0.002672,0.002675,0.6448,0.5907,0.3512,0
8.8533,0.2134,2,0.002785,0.002683,0.6694,0.6057,0.3512,0
8.8846,0.1803,2,0.002686,0.002615,0.6365,0.5922,0.3512,0
8.9167,0.0496,2,0.002904,0.002607,0.6664,0.6106,0.3512,0
8.9479,-0.1183,2,0.002861,0.002548,0.6127,0.6127,0.3512,0
8.9787,-0.2286,2,0.002715,0.002619,0.6734,0.6078,0.3512,0
9.0084,-0.274,2,0.003035,0.002618,0.6357,0.5855,0.3512,0
9.0408,-0.2678,2,0.002696,0.002814,0.6681,0.6185,0.3512,0
9.0687,-0.2365,2,0.002934,0.002735,0.6434,0.6074,0.3512,0
9.1003,-0.1997,2,0.002554,0.002576,0.6519,0.6221,0.3512,0
9.1307,-0.1616,2,0.002873,0.002662,0.6530,0.6078,0.3512,0
9.1591,-0.1275,2,0.002493,0.002725,0.6786,0.6301,0.3512,0
9.1885,-0.1035,2,0.003153,0.002569,0.6361,0.6063,0.3512,0
9.2154,-0.0861,2,0.002602,0.002808,0.6710,0.6193,0.3512,0
9.2426,-0.0727,2,0.002920,0.002716,0.6472,0.6078,0.3512,0
9.2687,-0.0632,2,0.002744,0.002619,0.6562,0.6387,0.3512,0
9.2932,-0.0533,2,0.002921,0.002879,0.6541,0.6309,0.3512,0
9.3176,-0.047,2,0.002606,0.002721,0.6688,0.6475,0.3512,0
9.3416,-0.0395,2,0.002920,0.002668,0.6704,0.6052,0.3512,0
9.3653,-0.0283,2,0.002693,0.002769,0.6920,0.6367,0.3512,0
9.3882,-0.0231,2,0.002822,0.002610,0.6336,0.6451,0.3512,0
9.4118,-0.0173,2,0.002508,0.002821,0.7027,0.6420,0.3512,0
9.4351,-0.0117,2,0.002928,0.002640,0.6626,0.6470,0.3512,0
9.4572,-0.003,2,0.002646,0.002715,0.7088,0.6338,0.3512,0
9.4791,0.0137,2,0.002894,0.002687,0.6654,0.6412,0.3512,0
9.5005,0.0426,2,0.002594,0.002843,0.6988,0.6474,0.3512,0
9.5194,0.0662,2,0.002786,0.002750,0.6848,0.6446,0.3512,0
9.5381,0.0964,2,0.002553,0.002852,0.7167,0.6364,0.3512,0
9.5583,0.0605,2,0.002848,0.002673,0.6616,0.6423,0.3512,0
9.5745,0.0021,2,0.002601,0.002797,0.7061,0.6522,0.3512,0
9.5893,-0.0451,2,0.002875,0.002749,0.6694,0.6287,0.3512,0
9.6071,-0.0703,2,0.002527,0.002831,0.7021,0.6597,0.3512,0
9.6231,-0.0699,2,0.002771,0.003016,0.6781,0.6458,0.3512,0
9.6373,-0.0503,2,0.002440,0.003058,0.6998,0.6523,0.3512,0
9.6477,-0.0403,2,0.002867,0.002948,0.6803,0.6471,0.3512,0
9.6607,0.0267,2,0.002505,0.002738,0.6899,0.6540,0.3512,0
9.6736,0.5076,2,0.002990,0.002684,0.7080,0.6478,0.3512,0
9.6823,0.2129,2,0.002390,0.002799,0.7093,0.6469,0.3512,0
9.6918,-0.2772,2,0.002795,0.002873,0.6602,0.6299,0.3512,0
9.7041,-0.3339,2,0.002385,0.002469,0.6046,0.5893,0.3512,0
9.7136,-0.0714,2,0.002385,0.002469,0.4407,0.3592,0.3512,0
9.7214,0.0204,2,0.002385,0.002469,0.2767,0.2103,0.3513,0
9.7305,0.0481,2,0.001782,0.002715,0.1017,0.1453,0.3513,1
9.741,0.0623,2,0.001782,0.002715,0.1017,0.1029,0.3513,1
9.75,0.0754,2,0.001782,0.002715,0.1017,0.0857,0.3513,1
9.7566,0.0919,2,0.001782,0.002715,0.1017,0.0672,0.3513,1
9.7664,0.1083,2,0.001782,0.002715,0.0256,0.0793,0.3513,1
9.7696,0.1276,2,0.001782,0.002715,0.0536,0.0503,0.3513,1
9.7799,0.1558,2,0.001782,0.002715,0.0536,0.0505,0.3513,1
9.779,0.1844,2,0.001782,0.002715,0.0536,0.0288,0.3513,1
9.7895,0.2054,2,0.001782,0.002715,0.0536,0.0288,0.3513,1
9.7922,0.215,2,0.001782,0.002715,0.0770,0.0288,0.3513,1
9.7908,0.1708,2,0.001782,0.002715,0.0770,0.0436,0.3513,0
9.791,0.0466,2,0.001782,0.002715,0.0770,0.0918,0.3514,0
9.7978,-0.1205,2,0.001782,0.002715,0.0770,0.0918,0.3515,0
9.803,-0.2375,2,0.001782,0.002715,0.0770,0.0918,0.3515,0
9.8036,-0.2719,2,0.001782,0.002715,0.0770,0.0918,0.3516,0
9.8026,-0.265,2,0.001782,0.002715,0.0770,0.0748,0.3516,0
9.8034,-0.2298,2,0.001782,0.002715,0.0770,0.0748,0.3516,0
9.8036,-0.194,2,0.001782,0.002715,0.0770,0.0748,0.3516,0
9.8033,-0.1547,2,0.001782,0.002715,0.0770,0.0748,0.3516,0
9.8026,-0.1237,2,0.001782,0.002715,0.0770,0.0748,0.3516,0
9.8038,-0.1016,2,0.001782,0.002715,0.0770,0.0748,0.3517,0
9.8041,-0.0855,2,0.001782,0.002715,0.0770,0.0748,0.3517,0
9.8038,-0.069,2,0.001782,0.002715,0.0770,0.0748,0.3518,0
9.7902,-0.0579,2,0.001782,0.002715,0.0770,0.0620,0.3518,0
9.7914,-0.0496,2,0.001782,0.002715,0.0770,0.0620,0.3518,0
9.7908,-0.041,2,0.001782,0.002715,0.0770,0.0620,0.3518,0
9.7898,-0.0349,2,0.001782,0.002715,0.0770,0.0620,0.3518,0
9.7911,-0.0282,2,0.001782,0.002715,0.0770,0.0620,0.3518,0
9.7786,-0.0231,2,0.001782,0.002715,0.0770,0.0620,0.3518,0
9.7782,-0.0124,2,0.001782,0.002715,0.0770,0.0620,0.3518,0
9.7787,-0.007,2,0.001782,0.002715,0.0770,0.0620,0.3518,0
9.7696,-0.0056,2,0.001782,0.002715,0.0770,0.0620,0.3519,0
9.767,-0.0025,2,0.001782,0.002715,0.0770,0.0620,0.3519,0
9.7597,0.0058,2,0.001782,0.002715,0.0770,0.0620,0.3520,0
9.7544,0.034,2,0.001782,0.002715,0.0770,0.0632,0.3520,0
9.7475,0.0538,2,0.001782,0.002715,0.0770,0.0632,0.3520,0
9.741,0.094,2,0.001782,0.002715,0.0770,0.0850,0.3521,0
9.7315,0.0921,2,0.001782,0.002715,0.0770,0.0850,0.3522,0
9.7284,0.0383,2,0.001782,0.002715,0.0770,0.0937,0.3522,0
9.7173,-0.0152,2,0.001782,0.002715,0.0770,0.0937,0.3523,0
9.712,-0.0562,2,0.001782,0.002715,0.0770,0.0843,0.3523,0
9.7046,-0.0672,2,0.001782,0.002715,0.0770,0.0843,0.3524,0
9.698,-0.057,2,0.001782,0.002715,0.0770,0.0930,0.3524,0
9.6928,-0.0401,2,0.001782,0.002715,0.0770,0.0930,0.3525,0
9.6832,-0.0465,2,0.001782,0.002715,0.0770,0.0727,0.3525,0
9.6807,0.1947,2,0.001782,0.002715,0.0770,0.0727,0.3526,0
9.6674,0.53,2,0.001782,0.002715,0.0770,0.0721,0.3526,0
9.6621,-0.0133,2,0.001782,0.002715,0.0770,0.0535,0.3527,0
9.6551,-0.3558,2,0.001782,0.002715,0.0770,0.0804,0.3528,0
9.6443,-0.2344,2,0.001782,0.002715,0.0770,0.0954,0.3528,0
9.6376,-0.0216,2,0.001782,0.002715,0.0770,0.0954,0.3529,0
9.6313,0.0317,2,0.001782,0.002715,0.0770,0.0954,0.3529,0
9.6195,0.0524,2,0.001782,0.002715,0.0770,0.1019,0.3530,0
9.6123,0.069,2,0.001782,0.002715,0.0770,0.1019,0.3530,0
9.6039,0.0864,2,0.001782,0.002715,0.0770,0.0732,0.3531,0
9.5936,0.0981,2,0.001782,0.002715,0.0770,0.0732,0.3531,0
9.5816,0.111,2,0.001782,0.002715,0.0770,0.0993,0.3532,0
9.5725,0.1321,2,0.001782,0.002715,0.0770,0.0993,0.3532,0
9.5629,0.1644,2,0.001782,0.002715,0.0770,0.0993,0.3533,0
9.5524,0.1896,2,0.001782,0.002715,0.0770,0.0993,0.3533,0
9.542,0.2052,2,0.001782,0.002715,0.0770,0.0673,0.3534,0
9.5308,0.2042,2,0.001782,0.002715,0.0770,0.0673,0.3535,0
9.5205,0.1404,2,0.001782,0.002715,0.0770,0.0673,0.3535,0
9.5074,-0.0145,2,0.001782,0.002715,0.0770,0.0505,0.3536,0
9.4954,-0.1695,2,0.001782,0.002715,0.0770,0.0505,0.3536,0
9.4851,-0.2534,2,0.001782,0.002715,0.0770,0.0505,0.3537,0
9.471,-0.2722,2,0.001782,0.002715,0.0770,0.0505,0.3537,0
9.4578,-0.2501,2,0.001782,0.002715,0.0770,0.0754,0.3537,0
9.444,-0.215,2,0.001782,0.002715,0.0770,0.0754,0.3537,0
9.4303,-0.1763,2,0.001782,0.002715,0.0770,0.0754,0.3537,0
9.416,-0.1431,2,0.001782,0.002715,0.0770,0.0754,0.3538,0
9.4019,-0.1188,2,0.001782,0.002715,0.0770,0.0754,0.3538,0
9.3889,-0.0958,2,0.001782,0.002715,0.0770,0.0735,0.3539,0
9.3744,-0.078,2,0.001782,0.002715,0.0770,0.0734,0.3539,0
9.3616,-0.0631,2,0.001782,0.002715,0.0770,0.0729,0.3539,0
9.3469,-0.054,2,0.001782,0.002715,0.0770,0.1106,0.3539,0
9.3338,-0.0438,2,0.001782,0.002715,0.0770,0.1106,0.3540,0
9.322,-0.0396,2,0.001782,0.002715,0.0770,0.1106,0.3540,0
9.3075,-0.0333,2,0.001782,0.002715,0.0770,0.1095,0.3541,0
9.2945,-0.0277,2,0.001782,0.002715,0.0770,0.0612,0.3542,0
9.2827,-0.0196,2,0.001782,0.002715,0.0770,0.0871,0.3542,0
9.268,-0.0159,2,0.001782,0.002715,0.0770,0.0645,0.3543,0
9.2548,-0.0096,2,0.001782,0.002715,0.0770,0.0645,0.3543,0
9.2409,-0.0014,2,0.001782,0.002715,0.0770,0.0645,0.3544,0
9.2277,0.0004,2,0.001782,0.002715,0.0770,0.0645,0.3544,0
9.2121,0.0008,2,0.001782,0.002715,0.0770,0.0681,0.3545,0
9.1986,0.0116,2,0.001782,0.002715,0.0770,0.0681,0.3545,0
9.1838,0.0371,2,0.001782,0.002715,0.0770,0.0681,0.3546,0
9.1665,0.0577,2,0.001782,0.002715,0.0770,0.0673,0.3546,0
9.1501,0.1063,2,0.001782,0.002715,0.0770,0.0673,0.3547,0
9.1358,0.0777,2,0.001782,0.002715,0.0770,0.0673,0.3548,0
9.1179,0.0133,2,0.001782,0.002715,0.0770,0.0673,0.3548,0
9.1011,-0.0322,2,0.001782,0.002715,0.0770,0.1136,0.3549,0
9.0858,-0.0706,2,0.001782,0.002715,0.0770,0.0634,0.3549,0
9.0704,-0.0669,2,0.001782,0.002715,0.0422,0.0950,0.3550,0
9.0521,-0.0563,2,0.001782,0.002715,0.0615,0.0677,0.3550,0
9.0374,-0.0437,2,0.001782,0.002715,0.0187,0.0770,0.3551,0
9.0221,-0.0316,2,0.001782,0.002715,0.0646,0.0545,0.3551,0
9.0082,0.3548,2,0.001782,0.002715,0.0308,0.0890,0.3552,0
8.991,0.4034,2,0.001782,0.002715,0.0812,0.0783,0.3552,0
8.9764,-0.1665,2,0.001782,0.002715,0.0736,0.1076,0.3553,0
8.9615,-0.3665,2,0.001782,0.002715,0.0769,0.1076,0.3553,0
8.9469,-0.1555,2,0.001782,0.002715,0.0688,0.1076,0.3554,0
8.9313,-0.0048,2,0.001782,0.002715,0.0779,0.1076,0.3555,0
8.9178,0.0321,2,0.001782,0.002715,0.0779,0.0896,0.3555,0
8.9025,0.0557,2,0.001782,0.002715,0.0779,0.0896,0.3556,0
8.8858,0.0695,2,0.001782,0.002715,0.0779,0.0896,0.3556,0
8.872,0.0801,2,0.001782,0.002715,0.0341,0.0896,0.3556,0
8.8535,0.0934,2,0.001782,0.002715,0.0341,0.0896,0.3557,0
8.8381,0.1067,2,0.001782,0.002715,0.0341,0.0896,0.3557,0
8.8226,0.1347,2,0.001782,0.002715,0.0341,0.0896,0.3558,0
8.805,0.1676,2,0.001782,0.002715,0.0341,0.0896,0.3558,0
8.7894,0.1923,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.7744,0.2101,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.7575,0.1925,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.7414,0.0927,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.7288,-0.0636,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.7143,-0.1984,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.6983,-0.2592,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.6853,-0.2641,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.6704,-0.2442,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.658,-0.2,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.6428,-0.1632,2,0.001782,0.002715,0.0341,0.0748,0.3558,0
8.6299,-0.1358,2,0.001782,0.002715,0.0341,0.0748,0.3557,0
8.6149,-0.1073,2,0.001782,0.002715,0.0341,0.0748,0.3557,0
8.6025,-0.0867,2,0.001782,0.002715,0.0341,0.0748,0.3557,0
8.5873,-0.0692,2,0.001782,0.002715,0.0341,0.0748,0.3557,0
8.5739,-0.0564,2,0.001782,0.002715,0.0341,0.0748,0.3557,0
8.5602,-0.047,2,0.001782,0.002715,0.0341,0.0748,0.3557,0
8.5449,-0.0392,2,0.001782,0.002715,0.0341,0.0748,0.3556,0
8.5314,-0.0307,2,0.001782,0.002715,0.0341,0.0748,0.3556,0
